Sample_ID,Batch_Code,Product_Name,Test_Date,Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Failure_Category,Historical_Status
SPL-2026-5207,B-260126-5,Cracker Filled,2026-01-26,,14.38,5.82,0.517,0.113,1.81,0.92,50,10,0.42,0.104,None,Pass
SPL-2026-6405,B-260126-4,Marie Biscuit,2026-01-26,0.97,15.47,6.71,0.531,0.068,,0.44,16059.0,10,0.028,,None,Pass
SPL-2026-8256,B-260126-6,Cracker Plain,2026-01-26,,19.08,5.18,0.592,0.0,1.11,0.83,3433.0,3941.0,0.25,0.102,None,Pass
SPL-2026-9498,B-260126-6,Marie Biscuit,2026-01-26,5.78,16.07,4.25,0.781,0.08,0.97,1.55,6823.0,1189.0,0.104,0.022,Physicochemical,Fail
SPL-2026-9687,B-260126-6,Marie Biscuit,2026-01-26,2.81,18.47,10.15,0.567,0.102,1.11,1.53,2553.0,,0.672,,Heavy_Metal,Fail
SPL-2026-3734,B-260127-5,Cracker Filled,2026-01-27,,16.81,7.91,0.631,0.057,0.74,1.52,13284.0,10,0.187,0.037,None,Pass
SPL-2026-4617,B-260127-7,Marie Biscuit,2026-01-27,2.1,20.96,7.37,0.511,0.039,0.9,2.01,13738.0,5429.0,,0.242,Heavy_Metal,Fail
SPL-2026-6908,B-260127-6,Cracker Filled,2026-01-27,3.42,17.85,7.55,0.57,0.0,1.86,1.18,3431.0,10,0.146,0.075,None,Pass
SPL-2026-7464,B-260127-7,Butter Biscuit,2026-01-27,2.57,17.43,5.81,0.459,,1.89,,11703.0,10,0.182,0.07,None,Pass
SPL-2026-8151,B-260127-6,Butter Biscuit,2026-01-27,3.58,19.57,4.55,0.609,0.0,0.6,2.13,2913.0,2616.0,0.133,,None,Pass
SPL-2026-9621,B-260127-8,Cookies Choco Chip,2026-01-27,4.79,21.59,7.86,0.675,0.0,1.14,0.78,50162.0,5000,0.208,0.008,Microbiological,Fail
SPL-2026-9790,B-260127-5,Cracker Filled,2026-01-27,3.39,21.68,6.9,0.517,0.056,2.11,1.4,3052.0,,0.186,0.036,None,Pass
SPL-2026-0202,B-260128-3,Cracker Filled,2026-01-28,3.65,16.4,6.13,0.593,0.002,0.94,1.53,8086.0,10,0.048,0.0,None,Pass
SPL-2026-0665,B-260128-4,Sandwich Biscuit,2026-01-28,4.74,21.42,6.1,0.747,0.021,0.61,0.8,23754.0,16865.0,0.189,0.035,Microbiological,Fail
SPL-2026-1407,B-260128-1,Butter Biscuit,2026-01-28,1.71,18.31,4.04,,0.006,0.81,0.8,15310.0,1151.0,0.277,0.187,None,Pass
SPL-2026-1611,B-260128-7,Marie Biscuit,2026-01-28,1.75,17.4,5.94,0.432,0.007,1.1,1.81,50,6798.0,0.0,0.025,None,Pass
SPL-2026-1640,B-260128-3,Cracker Filled,2026-01-28,4.94,23.28,9.58,0.688,0.048,1.49,2.16,7344.0,10,0.462,,Heavy_Metal,Fail
SPL-2026-1807,B-260128-4,Cookies Choco Chip,2026-01-28,4.44,19.33,5.36,0.373,0.027,,1.77,50,5645.0,0.382,0.0,None,Pass
SPL-2026-3518,B-260128-6,Sandwich Biscuit,2026-01-28,2.59,19.53,,0.672,0.055,0.76,,14055.0,8166.0,0.038,0.211,None,Pass
SPL-2026-9574,B-260129-2,Wafer Vanilla,2026-01-29,2.96,22.87,7.87,0.601,0.103,0.62,0.95,,8101.0,0.079,0.053,None,Pass
SPL-2026-0400,B-260130-8,Marie Biscuit,2026-01-30,2.58,20.73,6.95,0.331,0.071,1.44,2.0,526.0,1894.0,0.191,0.046,None,Pass
SPL-2026-0458,B-260130-3,Cookies Choco Chip,2026-01-30,1.86,15.96,8.81,0.588,0.076,1.31,1.52,5274.0,7838.0,0.214,0.029,None,Pass
SPL-2026-1159,B-260130-6,Cookies Choco Chip,2026-01-30,3.88,17.23,4.54,0.5,0.0,0.0,0.99,,5003.0,0.049,0.0,None,Pass
SPL-2026-1439,B-260130-5,Cracker Filled,2026-01-30,3.17,15.74,8.29,0.52,0.022,0.42,1.59,23532.0,479.0,0.015,0.059,None,Pass
SPL-2026-3601,B-260130-3,Cracker Filled,2026-01-30,3.88,13.23,5.09,0.564,0.048,0.94,1.49,50,10,0.278,0.126,None,Pass
SPL-2026-5638,B-260130-4,Marie Biscuit,2026-01-30,4.25,18.28,6.97,0.564,0.054,,1.35,50,12051.0,0.243,0.037,None,Pass
SPL-2026-7701,B-260130-8,Cracker Filled,2026-01-30,5.75,17.79,3.24,0.693,0.08,1.19,1.44,50,10,0.089,0.119,Physicochemical,Fail
SPL-2026-7704,B-260130-2,Wafer Vanilla,2026-01-30,4.66,12.83,5.95,0.529,0.003,2.65,,50,7411.0,0.195,0.038,Stability,Fail
SPL-2026-1458,B-260131-8,Butter Biscuit,2026-01-31,,19.53,8.27,0.757,0.077,2.52,2.74,16364.0,1250.0,0.175,0.092,Stability,Fail
SPL-2026-2614,B-260131-6,Cookies Choco Chip,2026-01-31,2.78,19.43,7.28,0.506,,1.28,1.47,50,1180.0,0.115,,None,Pass
SPL-2026-4815,B-260131-2,Wafer Vanilla,2026-01-31,,20.34,3.56,,0.145,1.73,1.85,50,408.0,0.444,0.0,Physicochemical,Fail
SPL-2026-6247,B-260131-3,Cookies Choco Chip,2026-01-31,3.15,12.19,4.87,0.452,0.038,0.92,0.84,50,7218.0,0.346,0.0,None,Pass
SPL-2026-6440,B-260131-7,Marie Biscuit,2026-01-31,3.75,22.14,5.23,0.631,0.129,0.52,1.53,11736.0,10,0.478,0.095,None,Pass
SPL-2026-3972,B-260201-2,Sandwich Biscuit,2026-02-01,6.22,16.78,7.64,0.587,0.091,2.71,1.8,13002.0,1322.0,0.185,0.099,Stability,Fail
SPL-2026-4222,B-260201-1,Marie Biscuit,2026-02-01,5.63,22.62,6.27,0.442,0.029,2.06,2.09,21123.0,10,0.029,0.139,Stability,Fail
SPL-2026-5368,B-260202-3,Cookies Choco Chip,2026-02-02,4.16,22.04,8.17,0.598,0.041,2.22,1.74,9790.0,6392.0,0.128,0.055,None,Pass
SPL-2026-6227,B-260202-1,Sandwich Biscuit,2026-02-02,3.64,15.79,7.84,0.537,0.024,1.26,1.52,50,10,0.204,0.061,None,Pass
SPL-2026-9553,B-260202-1,Butter Biscuit,2026-02-02,,17.04,8.17,0.752,0.0,0.62,0.4,59703.0,21548.0,0.444,0.0,Microbiological,Fail
SPL-2026-4079,B-260203-2,Cracker Plain,2026-02-03,3.66,20.67,4.99,0.452,0.035,1.28,1.62,23287.0,10,0.228,0.0,None,Pass
SPL-2026-5828,B-260203-1,Wafer Vanilla,2026-02-03,,20.89,5.73,,0.023,2.04,0.53,10800.0,10,0.0,0.117,None,Pass
SPL-2026-7686,B-260204-2,Cracker Filled,2026-02-04,3.81,18.1,7.95,0.55,,1.7,1.3,8700.0,467.0,0.038,,None,Pass
SPL-2026-9978,B-260204-8,Marie Biscuit,2026-02-04,4.09,17.28,6.25,0.505,0.05,1.18,1.19,50,10,0.149,0.115,None,Pass
SPL-2026-2376,B-260205-1,Marie Biscuit,2026-02-05,6.43,24.1,2.06,0.755,0.131,0.51,0.81,21934.0,951.0,0.098,0.019,Physicochemical,Fail
SPL-2026-3755,B-260205-6,Butter Biscuit,2026-02-05,2.21,,6.74,0.65,0.0,2.06,1.24,23894.0,8966.0,0.132,0.096,None,Pass
SPL-2026-6123,B-260205-8,Cookies Choco Chip,2026-02-05,3.22,22.85,7.99,0.639,0.0,0.88,,64626.0,19705.0,0.095,0.018,Microbiological,Fail
SPL-2026-9637,B-260205-4,Wafer Vanilla,2026-02-05,3.77,14.89,5.84,0.707,0.015,1.51,1.02,75125.0,5000,0.478,0.079,Microbiological,Fail
SPL-2026-2370,B-260206-4,Cracker Filled,2026-02-06,3.86,8.0,4.49,0.566,0.048,0.42,0.89,9463.0,,0.0,0.075,None,Pass
SPL-2026-3059,B-260206-1,Butter Biscuit,2026-02-06,6.97,26.01,6.0,0.661,0.132,1.83,1.01,5452.0,10,0.1,,Physicochemical,Fail
SPL-2026-3852,B-260206-4,Cracker Plain,2026-02-06,2.24,18.26,,0.781,0.065,0.38,0.69,20898.0,11359.0,0.0,0.009,Microbiological,Fail
SPL-2026-4290,B-260206-7,Cracker Plain,2026-02-06,4.01,18.32,4.75,0.607,0.018,0.7,1.29,11676.0,1980.0,0.593,0.168,Heavy_Metal,Fail
SPL-2026-4897,B-260206-5,Cracker Filled,2026-02-06,3.28,18.36,7.26,0.442,0.084,1.29,0.0,25426.0,10,0.108,0.074,None,Pass
SPL-2026-5778,B-260206-4,Cracker Filled,2026-02-06,6.55,17.3,5.16,0.781,0.22,0.51,1.39,9316.0,5606.0,0.131,0.047,Physicochemical,Fail
SPL-2026-7123,B-260206-6,Sandwich Biscuit,2026-02-06,2.98,24.35,6.25,0.412,0.073,0.95,0.9,8016.0,3230.0,0.151,0.111,None,Pass
SPL-2026-7703,B-260206-2,Wafer Vanilla,2026-02-06,3.04,23.84,5.61,,0.0,1.98,1.27,23794.0,10,0.172,0.054,None,Pass
SPL-2026-8630,B-260206-6,Cracker Filled,2026-02-06,6.22,22.09,2.33,0.709,0.135,0.64,0.6,6395.0,2701.0,0.11,0.041,Physicochemical,Fail
SPL-2026-0314,B-260207-5,Wafer Vanilla,2026-02-07,3.3,13.48,5.85,0.55,0.0,0.82,0.91,16652.0,10,0.199,0.126,None,Pass
SPL-2026-3304,B-260207-3,Wafer Vanilla,2026-02-07,0.72,18.43,7.67,0.652,0.031,0.63,1.02,10488.0,88.0,0.487,0.15,Heavy_Metal,Fail
SPL-2026-7618,B-260207-7,Cracker Plain,2026-02-07,5.0,11.23,3.66,0.644,0.042,1.48,1.5,50,7922.0,0.126,0.074,None,Pass
SPL-2026-8935,B-260207-8,Butter Biscuit,2026-02-07,5.18,9.75,4.5,0.669,0.11,1.04,1.58,24023.0,1333.0,0.186,0.148,Physicochemical,Fail
SPL-2026-0324,B-260208-8,Butter Biscuit,2026-02-08,1.35,17.21,7.08,0.677,0.044,1.05,1.8,9822.0,1716.0,0.771,0.157,Heavy_Metal,Fail
SPL-2026-3003,B-260208-8,Marie Biscuit,2026-02-08,4.57,13.89,6.02,0.464,0.145,0.96,2.18,5674.0,1314.0,0.374,0.022,None,Pass
SPL-2026-4785,B-260208-4,Butter Biscuit,2026-02-08,3.05,16.22,,0.621,0.104,,1.5,50,10,0.102,0.0,None,Pass
SPL-2026-9158,B-260208-1,Marie Biscuit,2026-02-08,5.3,16.05,7.07,0.625,0.015,2.63,1.8,50,10,0.33,0.037,Stability,Fail
SPL-2026-1988,B-260209-4,Cracker Plain,2026-02-09,4.09,19.89,4.75,0.554,,0.97,1.33,1043.0,3027.0,,0.034,None,Pass
SPL-2026-2353,B-260209-8,Wafer Vanilla,2026-02-09,2.08,18.16,3.43,0.573,0.033,0.8,1.23,8824.0,10,0.316,0.078,None,Pass
SPL-2026-6833,B-260209-6,Wafer Vanilla,2026-02-09,1.79,22.76,6.37,0.639,0.0,0.53,1.38,11249.0,10,0.288,0.043,None,Pass
SPL-2026-8457,B-260209-1,Sandwich Biscuit,2026-02-09,3.88,17.92,6.3,0.493,0.067,0.64,0.69,50,4053.0,0.158,0.061,None,Pass
SPL-2026-0283,B-260210-7,Marie Biscuit,2026-02-10,4.65,16.87,5.57,0.665,0.09,1.71,1.2,27471.0,10,0.052,0.0,None,Pass
SPL-2026-0500,B-260210-3,Cracker Filled,2026-02-10,6.14,15.64,5.65,0.469,0.08,2.08,0.72,50,2435.0,0.071,0.079,None,Pass
SPL-2026-2167,B-260210-2,Wafer Vanilla,2026-02-10,5.96,14.45,4.61,0.673,,1.61,1.52,50,4020.0,0.09,0.081,Physicochemical,Fail
SPL-2026-5603,B-260210-2,Sandwich Biscuit,2026-02-10,5.4,19.98,8.93,0.62,0.001,1.52,,82260.0,5000,0.047,0.12,Microbiological,Fail
SPL-2026-8683,B-260210-6,Sandwich Biscuit,2026-02-10,3.76,22.22,6.39,0.556,0.036,0.17,1.07,12768.0,3692.0,0.338,0.0,None,Pass
SPL-2026-0408,B-260211-4,Cracker Filled,2026-02-11,1.61,18.17,7.28,0.493,0.035,1.58,1.38,16835.0,10,0.0,,None,Pass
SPL-2026-5362,B-260211-7,Cracker Plain,2026-02-11,,16.98,7.25,0.513,0.044,0.96,0.99,15081.0,132.0,0.376,0.064,None,Pass
SPL-2026-9759,B-260211-6,Butter Biscuit,2026-02-11,3.97,15.26,6.58,0.493,0.0,1.36,0.27,1943.0,10,0.191,0.074,None,Pass
SPL-2026-4023,B-260213-7,Cookies Choco Chip,2026-02-13,1.84,18.6,7.19,0.55,0.074,1.44,1.08,50,4682.0,0.189,0.0,None,Pass
SPL-2026-4788,B-260213-7,Cracker Filled,2026-02-13,6.24,25.91,4.02,0.799,0.192,1.82,0.77,50,5283.0,0.183,0.014,Physicochemical,Fail
SPL-2026-8100,B-260213-3,Cracker Plain,2026-02-13,3.67,20.64,9.25,0.524,0.022,1.76,2.05,50,2284.0,0.128,0.071,None,Pass
SPL-2026-0641,B-260214-7,Sandwich Biscuit,2026-02-14,3.72,21.26,6.94,0.494,0.054,1.89,1.71,25337.0,146.0,0.028,0.065,None,Pass
SPL-2026-1501,B-260214-3,Wafer Vanilla,2026-02-14,0.81,26.38,6.19,0.643,0.117,0.86,0.82,10822.0,10,0.109,0.081,None,Pass
SPL-2026-7823,B-260214-8,Sandwich Biscuit,2026-02-14,3.25,22.69,5.7,0.522,0.043,1.9,0.48,50,1548.0,,0.066,None,Pass
SPL-2026-7891,B-260214-1,Sandwich Biscuit,2026-02-14,,18.87,6.23,0.596,0.099,1.39,1.16,50,5913.0,0.206,0.178,None,Pass
SPL-2026-8340,B-260214-4,Cracker Plain,2026-02-14,4.82,22.69,5.0,0.832,0.041,1.91,1.53,75932.0,39813.0,0.162,0.196,Microbiological,Fail
SPL-2026-8455,B-260214-1,Wafer Vanilla,2026-02-14,3.25,23.33,,0.586,0.0,1.63,0.94,21259.0,3363.0,0.0,0.068,None,Pass
SPL-2026-3247,B-260215-6,Sandwich Biscuit,2026-02-15,6.09,11.34,4.77,0.592,0.1,2.77,1.8,31884.0,4842.0,0.043,0.072,Stability,Fail
SPL-2026-3472,B-260215-1,Cracker Plain,2026-02-15,4.14,11.85,5.45,0.5,0.098,1.36,0.35,20404.0,,0.145,0.156,None,Pass
SPL-2026-4248,B-260215-3,Butter Biscuit,2026-02-15,3.45,21.62,8.54,0.6,0.101,0.69,1.68,49718.0,25467.0,0.078,0.208,Microbiological,Fail
SPL-2026-6036,B-260215-4,Wafer Vanilla,2026-02-15,4.5,18.68,2.34,,0.103,1.59,1.48,50,1109.0,0.0,0.034,Physicochemical,Fail
SPL-2026-6469,B-260215-2,Sandwich Biscuit,2026-02-15,4.06,22.32,7.35,0.649,0.0,1.11,1.14,20000,5757.0,0.0,0.116,Microbiological,Fail
SPL-2026-7671,B-260215-2,Cracker Filled,2026-02-15,4.55,22.5,6.75,0.56,0.07,0.58,0.65,10097.0,6249.0,0.059,0.081,None,Pass
SPL-2026-3733,B-260216-4,Sandwich Biscuit,2026-02-16,1.67,28.03,10.78,0.475,0.091,2.22,1.07,9522.0,4065.0,0.15,0.11,None,Pass
SPL-2026-9317,B-260217-3,Cracker Plain,2026-02-17,6.52,17.83,4.95,0.732,0.08,0.51,0.77,50,1089.0,0.286,0.0,Physicochemical,Fail
SPL-2026-9933,B-260217-6,Cookies Choco Chip,2026-02-17,5.68,18.97,5.98,0.441,0.022,1.54,0.0,50,9785.0,0.108,0.045,None,Pass
SPL-2026-0201,B-260218-1,Butter Biscuit,2026-02-18,4.06,23.34,6.01,0.474,0.064,0.95,1.02,12716.0,3263.0,0.213,0.09,None,Pass
SPL-2026-1270,B-260218-5,Marie Biscuit,2026-02-18,4.0,21.59,6.42,0.672,0.0,2.56,2.12,50,4607.0,0.0,0.028,Stability,Fail
SPL-2026-1674,B-260218-2,Wafer Vanilla,2026-02-18,5.53,20.15,6.22,0.496,0.035,1.22,0.85,8731.0,10,0.046,0.13,None,Pass
SPL-2026-5753,B-260218-3,Cracker Filled,2026-02-18,5.98,20.01,5.79,0.738,0.217,,1.41,50,10,0.3,0.218,Physicochemical,Fail
SPL-2026-7431,B-260218-8,Cracker Filled,2026-02-18,5.87,18.57,6.0,0.683,0.114,0.29,1.92,,2475.0,0.288,0.057,Physicochemical,Fail
SPL-2026-9831,B-260218-6,Sandwich Biscuit,2026-02-18,6.9,22.1,3.98,0.827,0.147,1.04,0.71,20913.0,10,0.334,0.0,Physicochemical,Fail
SPL-2026-1582,B-260219-4,Butter Biscuit,2026-02-19,4.64,19.06,1.5,0.744,0.136,1.05,2.14,,6450.0,0.166,0.057,Physicochemical,Fail
SPL-2026-2812,B-260219-5,Cracker Plain,2026-02-19,3.0,14.33,8.18,0.46,0.023,0.37,0.65,18014.0,7402.0,0.173,0.026,None,Pass
SPL-2026-3866,B-260219-3,Wafer Vanilla,2026-02-19,2.34,17.41,7.09,0.564,0.082,0.22,1.79,50,941.0,0.0,0.022,None,Pass
SPL-2026-5775,B-260219-1,Butter Biscuit,2026-02-19,4.38,12.62,5.66,0.47,0.039,0.63,1.25,7724.0,5940.0,0.448,0.204,Heavy_Metal,Fail
SPL-2026-0325,B-260220-8,Cookies Choco Chip,2026-02-20,5.44,20.81,7.56,0.661,0.09,0.31,1.62,17768.0,7367.0,0.074,0.0,None,Pass
SPL-2026-0728,B-260220-5,Cracker Plain,2026-02-20,3.13,20.27,9.28,0.688,0.055,0.99,0.72,50,10674.0,0.051,0.082,None,Pass
SPL-2026-2061,B-260220-7,Butter Biscuit,2026-02-20,6.41,19.19,,0.796,0.154,0.67,,50,10,0.149,0.069,Physicochemical,Fail
SPL-2026-2720,B-260220-8,Cookies Choco Chip,2026-02-20,2.16,,5.13,0.528,0.12,1.05,1.53,9977.0,3280.0,0.23,0.153,None,Pass
SPL-2026-3112,B-260220-6,Cracker Filled,2026-02-20,7.0,15.99,4.77,0.682,0.091,1.27,2.07,13857.0,442.0,0.0,0.0,Physicochemical,Fail
SPL-2026-5119,B-260220-1,Butter Biscuit,2026-02-20,6.36,27.58,4.94,0.659,0.08,1.66,1.09,50,2291.0,0.249,0.031,Physicochemical,Fail
SPL-2026-5437,B-260220-8,Cracker Plain,2026-02-20,4.42,25.2,6.84,0.487,0.027,1.58,1.36,5435.0,752.0,0.116,0.082,None,Pass
SPL-2026-5835,B-260220-3,Sandwich Biscuit,2026-02-20,2.54,24.45,7.14,0.423,0.084,0.87,1.44,21051.0,10,0.0,0.0,None,Pass
SPL-2026-7820,B-260220-5,Wafer Vanilla,2026-02-20,6.27,21.72,3.83,0.846,0.12,1.25,1.6,50,2063.0,0.09,0.166,Physicochemical,Fail
SPL-2026-8184,B-260220-1,Cracker Filled,2026-02-20,5.06,12.69,4.5,0.713,0.175,1.88,0.5,19890.0,10,0.189,0.137,Physicochemical,Fail
SPL-2026-8560,B-260220-7,Sandwich Biscuit,2026-02-20,2.93,15.19,6.67,0.707,0.067,0.47,,4736.0,,0.301,0.023,None,Pass
SPL-2026-9311,B-260220-8,Marie Biscuit,2026-02-20,3.87,18.96,3.67,0.508,0.119,1.6,1.15,7424.0,14685.0,0.468,0.0,None,Pass
SPL-2026-0771,B-260221-5,Cracker Filled,2026-02-21,3.91,18.87,7.98,0.511,0.0,0.72,0.78,50,10,0.0,,None,Pass
SPL-2026-3093,B-260221-6,Cookies Choco Chip,2026-02-21,6.77,16.34,3.55,0.662,0.103,0.0,0.73,22725.0,4891.0,0.435,0.097,Physicochemical,Fail
SPL-2026-4058,B-260221-7,Cracker Plain,2026-02-21,7.5,,4.18,0.767,0.132,1.11,1.42,50,8277.0,0.245,0.081,Physicochemical,Fail
SPL-2026-6384,B-260221-7,Butter Biscuit,2026-02-21,3.52,21.8,7.32,0.734,0.055,1.26,1.21,73495.0,8289.0,0.117,0.0,Microbiological,Fail
SPL-2026-0898,B-260222-1,Marie Biscuit,2026-02-22,3.02,20.2,8.09,0.569,0.105,0.79,0.74,50,4078.0,0.156,0.171,None,Pass
SPL-2026-0972,B-260222-8,Cookies Choco Chip,2026-02-22,2.75,15.83,6.73,0.522,0.033,1.12,0.67,7246.0,7674.0,0.124,0.0,None,Pass
SPL-2026-3098,B-260222-4,Wafer Vanilla,2026-02-22,,19.24,3.01,0.72,0.154,0.0,1.04,27657.0,8134.0,,0.1,Physicochemical,Fail
SPL-2026-5648,B-260222-2,Marie Biscuit,2026-02-22,0.6,18.1,6.65,0.615,0.083,0.97,0.89,35227.0,29683.0,0.0,0.022,Microbiological,Fail
SPL-2026-7629,B-260222-3,Cracker Filled,2026-02-22,5.02,17.04,3.49,0.785,0.107,1.08,1.6,50,236.0,0.207,0.054,Physicochemical,Fail
SPL-2026-1355,B-260223-8,Cracker Filled,2026-02-23,4.19,20.34,6.42,0.3,0.117,1.77,0.61,7582.0,10,0.168,0.076,None,Pass
SPL-2026-8638,B-260223-2,Marie Biscuit,2026-02-23,2.33,13.04,5.97,0.486,0.024,0.41,0.79,1722.0,10,0.102,0.0,None,Pass
SPL-2026-5615,B-260224-8,Cracker Plain,2026-02-24,3.0,22.14,7.16,0.761,0.061,0.81,0.95,73323.0,25747.0,0.167,0.071,Microbiological,Fail
SPL-2026-6919,B-260224-1,Sandwich Biscuit,2026-02-24,5.72,22.42,4.53,0.675,0.184,1.03,1.25,25419.0,,0.049,0.154,Physicochemical,Fail
SPL-2026-7638,B-260224-4,Cookies Choco Chip,2026-02-24,1.82,23.52,5.96,0.415,0.01,1.42,1.99,16190.0,8669.0,0.0,0.044,None,Pass
SPL-2026-0510,B-260225-4,Cookies Choco Chip,2026-02-25,4.08,29.98,6.72,0.625,0.062,1.43,1.87,50,4955.0,,0.352,Heavy_Metal,Fail
SPL-2026-3341,B-260225-8,Wafer Vanilla,2026-02-25,6.2,19.83,3.04,0.647,0.169,0.84,0.96,50,3068.0,0.278,0.128,Physicochemical,Fail
SPL-2026-5354,B-260225-7,Cracker Plain,2026-02-25,2.17,17.96,7.03,0.515,0.034,0.5,0.55,50,4217.0,0.184,0.1,None,Pass
SPL-2026-6252,B-260225-1,Cookies Choco Chip,2026-02-25,5.16,18.28,6.11,,0.045,1.69,0.73,14855.0,10,0.04,0.058,None,Pass
SPL-2026-6308,B-260225-6,Cracker Filled,2026-02-25,4.83,14.43,8.16,0.577,0.029,0.92,0.87,14962.0,10,0.0,0.085,None,Pass
SPL-2026-7107,B-260225-5,Wafer Vanilla,2026-02-25,4.16,16.78,4.59,0.603,0.054,0.6,1.9,2707.0,3707.0,0.242,0.087,None,Pass
SPL-2026-7689,B-260225-5,Cookies Choco Chip,2026-02-25,2.58,20.74,7.52,0.519,0.06,0.55,2.37,50,3920.0,0.31,0.152,None,Pass
SPL-2026-8290,B-260225-1,Cracker Plain,2026-02-25,6.95,19.01,4.36,0.715,0.116,1.39,,50,3971.0,0.154,0.0,Physicochemical,Fail
SPL-2026-2481,B-260226-8,Wafer Vanilla,2026-02-26,5.12,22.94,7.77,0.532,0.089,1.45,1.25,50,460.0,0.34,0.063,None,Pass
SPL-2026-7271,B-260226-6,Cookies Choco Chip,2026-02-26,3.4,27.14,4.44,0.599,0.021,1.37,1.3,5173.0,10085.0,0.23,0.124,None,Pass
SPL-2026-9680,B-260226-5,Cracker Plain,2026-02-26,6.76,14.99,4.74,0.72,0.106,0.43,1.51,4141.0,2000.0,0.223,0.125,Physicochemical,Fail
SPL-2026-0367,B-260227-8,Marie Biscuit,2026-02-27,2.33,15.5,6.54,0.479,0.01,1.13,0.3,16449.0,10,0.133,0.134,None,Pass
SPL-2026-2539,B-260227-2,Cracker Filled,2026-02-27,1.39,20.45,8.07,0.512,,0.9,1.7,17256.0,10,0.474,0.261,Heavy_Metal,Fail
SPL-2026-4644,B-260227-8,Butter Biscuit,2026-02-27,4.81,16.94,3.34,0.732,0.12,0.34,0.87,50,4134.0,0.073,0.108,Physicochemical,Fail
SPL-2026-4953,B-260227-6,Sandwich Biscuit,2026-02-27,5.04,15.41,4.98,0.546,0.02,0.92,1.61,4545.0,10,0.162,0.0,None,Pass
SPL-2026-4984,B-260227-3,Cracker Filled,2026-02-27,2.94,14.91,6.62,0.678,0.029,1.23,0.83,24503.0,10020.0,0.145,0.0,None,Pass
SPL-2026-5722,B-260227-6,Sandwich Biscuit,2026-02-27,2.34,21.81,6.29,0.432,0.047,1.06,1.73,50,,0.0,0.13,None,Pass
SPL-2026-5948,B-260227-7,Cracker Filled,2026-02-27,4.12,20.16,7.69,0.582,0.054,,1.35,3700.0,10,0.198,0.104,None,Pass
SPL-2026-9427,B-260227-6,Cracker Filled,2026-02-27,0.98,15.82,6.38,0.618,0.108,1.66,1.42,58476.0,16395.0,0.264,0.058,Microbiological,Fail
SPL-2026-0028,B-260228-3,Butter Biscuit,2026-02-28,2.77,18.72,,0.427,0.076,1.24,0.0,9365.0,10,0.168,0.047,None,Pass
SPL-2026-7821,B-260228-2,Butter Biscuit,2026-02-28,5.01,17.49,5.05,0.653,0.075,1.67,0.95,50,2893.0,,0.0,None,Pass
SPL-2026-1236,B-260301-1,Marie Biscuit,2026-03-01,3.56,9.97,6.97,0.507,0.068,0.8,1.81,,8274.0,0.121,0.0,None,Pass
SPL-2026-1618,B-260301-7,Butter Biscuit,2026-03-01,2.97,19.91,5.92,0.748,0.027,0.31,1.07,21392.0,334.0,0.28,0.11,None,Pass
SPL-2026-5496,B-260301-1,Cookies Choco Chip,2026-03-01,4.81,16.06,6.48,0.517,0.099,2.45,1.12,50,3333.0,0.141,0.0,None,Pass
SPL-2026-6015,B-260301-7,Wafer Vanilla,2026-03-01,4.68,28.9,9.59,0.612,0.126,0.9,1.17,20210.0,8873.0,0.155,0.078,None,Pass
SPL-2026-6945,B-260301-3,Wafer Vanilla,2026-03-01,4.13,21.67,4.72,0.73,0.102,1.13,0.41,9665.0,3635.0,0.079,0.04,None,Pass
SPL-2026-3950,B-260302-7,Cookies Choco Chip,2026-03-02,5.8,15.25,,0.707,0.197,2.1,2.28,4448.0,5575.0,0.086,0.007,Physicochemical,Fail
SPL-2026-8027,B-260302-3,Cracker Plain,2026-03-02,2.79,19.0,7.19,0.718,0.073,1.0,,92938.0,25800.0,0.362,0.001,Microbiological,Fail
SPL-2026-8210,B-260302-7,Sandwich Biscuit,2026-03-02,1.88,17.74,5.49,0.546,0.001,1.59,1.88,13501.0,3587.0,0.201,0.023,None,Pass
SPL-2026-8796,B-260302-7,Cracker Filled,2026-03-02,1.53,18.65,5.36,0.525,,2.06,0.68,7945.0,10,,0.349,Heavy_Metal,Fail
SPL-2026-1937,B-260303-5,Butter Biscuit,2026-03-03,1.2,24.94,6.98,0.487,0.059,0.64,0.97,40666.0,1488.0,0.093,0.06,None,Pass
SPL-2026-3174,B-260303-2,Cracker Filled,2026-03-03,2.46,22.48,4.1,0.545,0.052,0.99,0.81,7652.0,3427.0,0.299,0.101,None,Pass
SPL-2026-5716,B-260303-1,Wafer Vanilla,2026-03-03,3.36,11.6,4.55,0.497,0.06,0.96,1.06,50,3607.0,0.184,0.023,None,Pass
SPL-2026-5971,B-260303-6,Cracker Filled,2026-03-03,2.33,17.66,,,0.012,1.64,0.98,38462.0,5000,0.392,0.057,Microbiological,Fail
SPL-2026-6088,B-260303-2,Marie Biscuit,2026-03-03,2.83,21.92,7.59,0.495,0.091,0.96,0.68,50,708.0,0.349,0.078,None,Pass
